Name,Image URL,Product URL,Price,Manufacturer,Part #,Capacity,Price / GB,Type,Cache,Form Factor,Interface,NVME,,
Corsair MP600,//cdna.pcpartpicker.com/static/forever/images/product/026b081c157606be13b353f0e38eccdf.256p.jpg,https://pcpartpicker.com/product/6QgFf7/corsair-mp600-1-tb-m2-2280-nvme-solid-state-drive-cssd-f1000gbmp600r2,$108.99 ,"
Corsair
",CSSD-F1000GBMP600R2,"
1 TB
","
$0.109
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
ADATA XPG GAMMIX S70 Blade,//cdna.pcpartpicker.com/static/forever/images/product/66955dce777693cbfff5d151dd4e6918.256p.jpg,https://pcpartpicker.com/product/Bf9wrH/adata-xpg-gammix-s70-blade-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-agammixs70b-4t-cs,$279.99 ,"
ADATA
",AGAMMIXS70B-4T-CS,"
4 TB
","
$0.070
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Acer FA100,//cdna.pcpartpicker.com/static/forever/images/product/60d221d6e296cb3a32b0080227dd4e7b.256p.jpg,https://pcpartpicker.com/product/nZNxFT/acer-fa100-2-tb-m2-2280-nvme-solid-state-drive-bl9bwwa121,$114.99 ,"
Acer
",BL.9BWWA.121,"
2 TB
","
$0.057
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
ADATA LEGEND 960 MAX,//cdna.pcpartpicker.com/static/forever/images/product/a90a67816caf9b4d6bd4dc23ed17adc1.256p.jpg,https://pcpartpicker.com/product/fcfxFT/adata-legend-960-max-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aleg-960m-1tcs,$89.99 ,"
ADATA
",ALEG-960M-1TCS,"
1 TB
","
$0.090
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Samsung 840 Evo,https://m.media-amazon.com/images/I/41vdaBrRpwL.jpg,https://pcpartpicker.com/product/zXjG3C/samsung-internal-hard-drive-mz7te120bw,,"
Samsung
",MZ-7TE120BW,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,,,
Toshiba MG09 512e,//cdna.pcpartpicker.com/static/forever/images/product/f9a311ddcc0129fb5912ca0118ab2b9d.256p.jpg,https://pcpartpicker.com/product/TLdG3C/toshiba-mg09-512e-18-tb-35-7200-rpm-internal-hard-drive-mg09aca18te,$319.99 ,"
Toshiba
",MG09ACA18TE,"
18 TB
","
$0.018
","
7200 RPM
","
512 MB
","
3.5",,,,
Silicon Power XS70,//cdna.pcpartpicker.com/static/forever/images/product/b5c093326e7f16f0d34445e39316f0ea.256p.jpg,https://pcpartpicker.com/product/gLXJ7P/silicon-power-xs70-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sp04kgbp44xs7005,$269.99 ,"
Silicon Power
","SP04KGBP44XS7005, SU04KGBP44XS7005SN","
4 TB
","
$0.067
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Toshiba X300,https://m.media-amazon.com/images/I/41NeVTWQU1L.jpg,https://pcpartpicker.com/product/zn4Ycf/toshiba-x300-4-tb-35-7200rpm-internal-hard-drive-hdwr440xzsta,$114.99 ,"
Toshiba
",HDWR440XZSTA,"
4 TB
","
$0.029
","
7200 RPM
","
256 MB
","
3.5",,,,
Western Digital Blue SA510,//cdna.pcpartpicker.com/static/forever/images/product/385394883ecc8867ff635a0189b01b97.256p.jpg,https://pcpartpicker.com/product/8pvdnQ/western-digital-blue-sa510-500-gb-25-solid-state-drive-wds500g3b0a,$56.99 ,"
Western Digital
",WDS500G3B0A,"
500 GB
","
$0.114
","
SSD
",N/A,"
2.5",,,,
KingSpec XG7000 PRO,//cdna.pcpartpicker.com/static/forever/images/product/114f98651e365a6c647c07bd6b452e9f.256p.jpg,https://pcpartpicker.com/product/s4Jp99/kingspec-xg7000-pro-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-xg-7000-pro-1tb,$79.99 ,"
KingSpec
",XG 7000 PRO-1TB,"
1 TB
","
$0.080
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Samsung 950 PRO,//cdna.pcpartpicker.com/static/forever/images/product/55b753d2ca9be9204bcee17ef9879194.256p.jpg,https://pcpartpicker.com/product/FdDzK8/samsung-950-pro-256-gb-m2-2280-nvme-solid-state-drive-mz-v5p256bw,,"
Samsung
",MZ-V5P256BW,"
256 GB
",N/A,"
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Toshiba DT01ACA050,//cdna.pcpartpicker.com/static/forever/images/product/9737d8cec44333aee732aeea7c7d79e7.256p.jpg,https://pcpartpicker.com/product/D7V48d/toshiba-internal-hard-drive-dt01aca050,$33.72 ,"
Toshiba
",DT01ACA050,"
500 GB
","
$0.067
","
7200 RPM
","
32 MB
","
3.5",,,,
Seagate Barracuda Compute,//cdna.pcpartpicker.com/static/forever/images/product/f54dce8dc5bc3a60a191c8e4c049aefb.256p.jpg,https://pcpartpicker.com/product/zxXnTW/seagate-barracuda-compute-2-tb-25-5400rpm-internal-hard-drive-st2000lm007,$81.50 ,"
Seagate
",ST2000LM007,"
2 TB
","
$0.041
","
5400 RPM
","
128 MB
","
2.5",,,,
Western Digital SN530,https://m.media-amazon.com/images/I/31oAE8AcapL.jpg,https://pcpartpicker.com/product/nvwypg/western-digital-sn530-512-gb-m2-2280-pcie-30-x4-nvme-solid-state-drive-sdbpnpz-512g,$59.99 ,"
Western Digital
",SDBPNPZ-512G,"
512 GB
","
$0.117
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Western Digital Ultrastar DC HC520,//cdna.pcpartpicker.com/static/forever/images/product/3fc1cb65a9f4f207eff6c401bcd9f650.256p.jpg,https://pcpartpicker.com/product/ykkgXL/western-digital-ultrastar-dc-hc520-12-tb-35-7200rpm-internal-hard-drive-0f30141,$274.85 ,"
Western Digital
","0F30141, HUH721212ALN600","
12 TB
","
$0.023
","
7200 RPM
",N/A,"
3.5",,,,
Corsair MP600 PRO LPX,//cdna.pcpartpicker.com/static/forever/images/product/ef068b02619c4350195aec43edde2c52.256p.jpg,https://pcpartpicker.com/product/q6ddnQ/corsair-mp600-pro-lpx-4-tb-m2-2280-nvme-solid-state-drive-cssd-f4000gbmp600plp,$399.99 ,"
Corsair
",CSSD-F4000GBMP600PLP,"
4 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Toshiba P300,//cdna.pcpartpicker.com/static/forever/images/product/8b48658502473704eca0fdb0cd4311db.256p.jpg,https://pcpartpicker.com/product/8PYLrH/toshiba-p300-3tb-35-7200rpm-internal-hard-drive-hdwd130uzsva,$99.45 ,"
Toshiba
",HDWD130UZSVA,"
3 TB
","
$0.033
","
7200 RPM
","
64 MB
","
3.5",,,,
Klevv CRAS C710,//cdna.pcpartpicker.com/static/forever/images/product/1518e2a17d8e2acb7c743dd1171f1bd5.256p.jpg,https://pcpartpicker.com/product/ffpzK8/klevv-cras-c710-512-gb-m2-2280-nvme-solid-state-drive-k512gm2sp0-c71,$39.99 ,"
Klevv
",K512GM2SP0-C71,"
512 GB
","
$0.078
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Verbatim Vi5000,https://m.media-amazon.com/images/I/31S6auo3KDL.jpg,https://pcpartpicker.com/product/pJqrxr/verbatim-vi5000-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-31827,$134.44 ,"
Verbatim
",31827,"
2 TB
","
$0.067
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Timetec 35TTFP6PCIE,https://m.media-amazon.com/images/I/41dxd50oGmL.jpg,https://pcpartpicker.com/product/L9VmP6/timetec-35ttfp6pcie-512-gb-m2-2280-nvme-solid-state-drive-35ttfp6pcie-512g,$37.99 ,"
Timetec
",35TTFP6PCIE-512G,"
512 GB
","
$0.074
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Kingston Fury Renegade with Heat Sink,//cdna.pcpartpicker.com/static/forever/images/product/fffe1ba051b880e726abe0550d5fe502.256p.jpg,https://pcpartpicker.com/product/c3KKHx/kingston-fury-renegade-with-heat-sink-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sfyrdk4000g,$406.30 ,"
Kingston
",SFYRDK/4000G,"
4 TB
","
$0.102
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Lexar NM620,//cdna.pcpartpicker.com/static/forever/images/product/c30f61df3d6b65c57fb7829a4f7a32af.256p.jpg,https://pcpartpicker.com/product/8mTp99/lexar-nm620-256-gb-m2-2280-nvme-solid-state-drive-lnm620x256g-rnnng,,"
Lexar
",LNM620X256G-RNNNG,"
256 GB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Western Digital Blue,//cdna.pcpartpicker.com/static/forever/images/product/45a45f551717b78af68156359b24e96a.256p.jpg,https://pcpartpicker.com/product/xbtKHx/western-digital-blue-4-tb-25-solid-state-drive-wds400t2b0a,$468.57 ,"
Western Digital
",WDS400T2B0A,"
4 TB
","
$0.117
","
SSD
",N/A,"
2.5",,,,
Western Digital Green,//cdna.pcpartpicker.com/static/forever/images/product/16e490191e3922cbc119692b49421bba.256p.jpg,https://pcpartpicker.com/product/RRTPxr/western-digital-green-120gb-25-solid-state-drive-wds120g2g0a,,"
Western Digital
",WDS120G2G0A,"
120 GB
",N/A,"
SSD
",N/A,"
2.5",,,,
Western Digital Blue SN580,//cdna.pcpartpicker.com/static/forever/images/product/dfbfd7d2c8c2858791c271c8253f64e1.256p.jpg,https://pcpartpicker.com/product/xx26Mp/western-digital-blue-sn580-250-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-wds250g3b0e,$46.99 ,"
Western Digital
",WDS250G3B0E,"
250 GB
","
$0.188
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Seagate ST500LM000,https://m.media-amazon.com/images/I/410dGifELNL.jpg,https://pcpartpicker.com/product/jwLypg/seagate-internal-hard-drive-st500lm000,$22.99 ,"
Seagate
",ST500LM000,"
500 GB
","
$0.046
","
Hybrid
","
64 MB
","
2.5",,,,
Western Digital VelociRaptor,https://images-na.ssl-images-amazon.com/images/I/51f9ioxuh2L.jpg,https://pcpartpicker.com/product/Zth9TW/western-digital-internal-hard-drive-wd1000dhtz,$197.26 ,"
Western Digital
",WD1000DHTZ,"
1 TB
","
$0.197
","
10000 RPM
","
64 MB
","
3.5",,,,
ADATA SU800,//cdna.pcpartpicker.com/static/forever/images/product/d8e9bca5694297b950214e548b052da3.256p.jpg,https://pcpartpicker.com/product/J9Brxr/adata-ultimate-su800-1-tb-25-solid-state-drive-asu800ss-1tt-c,$96.60 ,"
ADATA
",ASU800SS-1TT-C,"
1 TB
","
$0.097
","
SSD
",N/A,"
2.5",,,,
ADATA Ultimate SU650,//cdna.pcpartpicker.com/static/forever/images/product/c5ed54671d75778537dad355e1fff529.256p.jpg,https://pcpartpicker.com/product/QngzK8/adata-ultimate-su650-240-gb-25-solid-state-drive-asu650ss-240gt-r,$26.29 ,"
ADATA
",ASU650SS-240GT-R,"
240 GB
","
$0.110
","
SSD
",N/A,"
2.5",,,,
Sabrent Rocket,https://m.media-amazon.com/images/I/417DVt5Ly4L.jpg,https://pcpartpicker.com/product/nqc48d/sabrent-512-gb-m2-2280-solid-state-drive-sb-rocket-512,$44.99 ,"
Sabrent
",SB-ROCKET-512,"
512 GB
","
$0.088
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
MSI SPATIUM M461,//cdna.pcpartpicker.com/static/forever/images/product/0462e038777b8471d8d2ba51f8b04b73.256p.jpg,https://pcpartpicker.com/product/Ry4Zxr/msi-spatium-m461-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-spatium-m461-1tb,,"
MSI
","SPATIUM M461 1TB, SM461N1TB","
1 TB
","
$0.054
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Patriot Burst Elite,https://m.media-amazon.com/images/I/41RD4UjHoqL.jpg,https://pcpartpicker.com/product/qsKKHx/patriot-burst-elite-480-gb-25-solid-state-drive-pbe480gs25ssdr,$28.99 ,"
Patriot
",PBE480GS25SSDR,"
480 GB
","
$0.060
","
SSD
",N/A,"
2.5",,,,
SanDisk SSD PLUS,//cdna.pcpartpicker.com/static/forever/images/product/1f047238ee96277f096cd4b19230df24.256p.jpg,https://pcpartpicker.com/product/m34NnQ/sandisk-ssd-plus-120gb-25-solid-state-drive-sdssda-120g-g26,$64.15 ,"
SanDisk
",SDSSDA-120G-G26,"
120 GB
","
$0.535
","
SSD
",N/A,"
2.5",,,,
Western Digital Gold,//cdna.pcpartpicker.com/static/forever/images/product/a7bb94ddabd575d7ced25e2f25ea8816.256p.jpg,https://pcpartpicker.com/product/qy2bt6/western-digital-gold-18-tb-35-7200rpm-internal-hard-drive-wd181kryz,$379.99 ,"
Western Digital
",WD181KRYZ,"
18 TB
","
$0.021
","
7200 RPM
","
512 MB
","
3.5",,,,
Toshiba P300,//cdna.pcpartpicker.com/static/forever/images/product/01cefae6e6e1b800bd325f8795b31e9f.256p.jpg,https://pcpartpicker.com/product/kq7v6h/toshiba-p300-2tb-35-7200rpm-internal-hard-drive-hdwd120uzsva,,"
Toshiba
",HDWD120UZSVA,"
2 TB
",N/A,"
7200 RPM
","
64 MB
","
3.5",,,,
Seagate ST500LM021,//cdna.pcpartpicker.com/static/forever/images/product/923df78bd39bd4f885f4f98a36930223.256p.jpg,https://pcpartpicker.com/product/H7ckcf/seagate-internal-hard-drive-st500lm021,$25.99 ,"
Seagate
",ST500LM021,"
500 GB
","
$0.052
","
7200 RPM
","
32 MB
","
2.5",,,,
Acer Predator GM3500,//cdna.pcpartpicker.com/static/forever/images/product/d3ef9fbe83f8fcb1f2f863dffa26e85e.256p.jpg,https://pcpartpicker.com/product/NrPQzy/acer-predator-gm3500-1-tb-m2-2280-nvme-solid-state-drive-bl9bwwr102,,"
Acer
",BL.9BWWR.102,"
1 TB
",N/A,"
SSD
","
1024 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Gigabyte AORUS Gen4,//cdna.pcpartpicker.com/static/forever/images/product/05f92bfac89c39f6204a970fd3877587.256p.jpg,https://pcpartpicker.com/product/KzK2FT/gigabyte-aorus-gen4-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-gp-asm2ne6100tttd,,"
Gigabyte
",GP-ASM2NE6100TTTD,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
TEAMGROUP T-Create Classic,//cdna.pcpartpicker.com/static/forever/images/product/1be90564f542f5c92986ae57c3947d07.256p.jpg,https://pcpartpicker.com/product/q78bt6/teamgroup-t-create-classic-2-tb-m2-2280-nvme-solid-state-drive-tm8fpe002t0c611,$111.99 ,"
TEAMGROUP
",TM8FPE002T0C611,"
2 TB
","
$0.056
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Seagate IronWolf Pro NAS,//cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg,https://pcpartpicker.com/product/Kwwypg/seagate-ironwolf-pro-nas-4-tb-35-7200-rpm-internal-hard-drive-st4000nt001,$154.99 ,"
Seagate
",ST4000NT001,"
4 TB
","
$0.039
","
7200 RPM
","
256 MB
","
3.5",,,,
Seagate ST4000NM0024,//cdna.pcpartpicker.com/static/forever/images/product/f57d0b0bbb51ba5cbefd833cc6bc43ef.256p.jpg,https://pcpartpicker.com/product/cFw323/seagate-internal-hard-drive-st4000nm0024,$80.00 ,"
Seagate
",ST4000NM0024,"
4 TB
","
$0.020
","
7200 RPM
","
128 MB
","
3.5",,,,
MSI SPATIUM M370,//cdna.pcpartpicker.com/static/forever/images/product/fb36d9f6aa2d22175fc60ecb84ca1bd2.256p.jpg,https://pcpartpicker.com/product/yLBG3C/msi-spatium-m370-1-tb-m2-2280-nvme-solid-state-drive-sm370n1tb,,"
MSI
",SM370N1TB,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
KingSpec VP101,https://m.media-amazon.com/images/I/31kUwqBwz6L.jpg,https://pcpartpicker.com/product/LRCZxr/kingspec-vp101-1-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-vp101-1000gb,$137.99 ,"
KingSpec
","VP101-1000GB, VP101-1000","
1 TB
","
$0.138
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No,,
Seagate FireCuda 520,//cdna.pcpartpicker.com/static/forever/images/product/3a7b9a069c847e509654192111742930.256p.jpg,https://pcpartpicker.com/product/vMFKHx/seagate-firecuda-520-2-tb-m2-2280-nvme-solid-state-drive-zp2000gm3a002,,"
Seagate
",ZP2000GM3A002,"
2 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Inland Professional,https://m.media-amazon.com/images/I/51dRepeXX0L.jpg,https://pcpartpicker.com/product/FZF48d/inland-professional-240-gb-25-solid-state-drive-349365,$25.99 ,"
Inland
",349365,"
240 GB
","
$0.108
","
SSD
",N/A,"
2.5",,,,
PNY CS1030,//cdna.pcpartpicker.com/static/forever/images/product/dc1afe5da8511a0e7fa1bf8e03c7d08c.256p.jpg,https://pcpartpicker.com/product/L7VmP6/pny-cs1030-250-gb-m2-2280-nvme-solid-state-drive-m280cs1030-250-rb,$33.71 ,"
PNY
",M280CS1030-250-RB,"
250 GB
","
$0.135
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Corsair Force MP500,//cdna.pcpartpicker.com/static/forever/images/product/461d0b9bcb4b94867ec046385e105570.256p.jpg,https://pcpartpicker.com/product/twp323/corsair-force-mp500-240gb-m2-2280-solid-state-drive-cssd-f240gbmp500,,"
Corsair
",CSSD-F240GBMP500,"
240 GB
","
$0.181
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Western Digital Blue,//cdna.pcpartpicker.com/static/forever/images/product/5eb163a435c8ce989520ed6bd5696250.256p.jpg,https://pcpartpicker.com/product/N7K7YJ/western-digital-internal-hard-drive-wd10jpvx,$47.00 ,"
Western Digital
",WD10JPVX,"
1 TB
","
$0.047
","
5400 RPM
","
8 MB
","
2.5",,,,
Lexar NM620,//cdna.pcpartpicker.com/static/forever/images/product/8848faaaa4cfd02601645d3bea58e26a.256p.jpg,https://pcpartpicker.com/product/3Bnypg/lexar-nm620-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-lnm620x001t-rnnnu,$74.98 ,"
Lexar
","LNM620X001T-RNNNU, LNM620X001T-RNNNG","
1 TB
","
$0.075
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Western Digital Red SN700,//cdna.pcpartpicker.com/static/forever/images/product/03d018e399fae485ee8264eaf7bb2ae1.256p.jpg,https://pcpartpicker.com/product/8hYmP6/western-digital-red-sn700-4-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-wds400t1r0c,$329.99 ,"
Western Digital
",WDS400T1R0C,"
4 TB
","
$0.082
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Samsung 850 Pro,//cdna.pcpartpicker.com/static/forever/images/product/06fe3d4a5dba60e86ae6d4e597acabb1.256p.jpg,https://pcpartpicker.com/product/v3fp99/samsung-internal-hard-drive-mz7ke512bw,$190.00 ,"
Samsung
",MZ-7KE512BW,"
512 GB
","
$0.371
","
SSD
",N/A,"
2.5",,,,
Gigabyte Gen3 2500E,//cdna.pcpartpicker.com/static/forever/images/product/149b1f5a97a72308596886f1c6e174b1.256p.jpg,https://pcpartpicker.com/product/GsRYcf/gigabyte-gen3-2500e-500-gb-m2-2280-pcie-30-x4-nvme-solid-state-drive-g325e500g,$56.50 ,"
Gigabyte
",G325E500G,"
500 GB
","
$0.113
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Seagate NAS HDD,//cdna.pcpartpicker.com/static/forever/images/product/522ae2cd7bd2dc96b8fef35d250af682.256p.jpg,https://pcpartpicker.com/product/tyKhP6/seagate-nas-hdd-1tb-35-5900rpm-internal-hard-drive-st1000vn000,,"
Seagate
",ST1000VN000,"
1 TB
",N/A,"
5900 RPM
","
64 MB
","
3.5",,,,
Intel DC P3700,https://m.media-amazon.com/images/I/41uBteG8wvL.jpg,https://pcpartpicker.com/product/NycMnQ/intel-dc-p3700-800-gb-pci-e-nvme-solid-state-drive-ssdpedmd800g401,"$1,200.00 ","
Intel
",SSDPEDMD800G401,"
800 GB
","
$1.500
","
SSD
",N/A,"
PCIe
","
PCIe x4
",No,,
Crucial MX300,https://m.media-amazon.com/images/I/41vHNpN8F+L.jpg,https://pcpartpicker.com/product/2VWrxr/crucial-mx300-525gb-25-solid-state-drive-ct525mx300ssd1,$179.99 ,"
Crucial
",CT525MX300SSD1,"
525 GB
","
$0.343
","
SSD
",N/A,"
2.5",,,,
Lexar NM610PRO,//cdna.pcpartpicker.com/static/forever/images/product/4882d36c303799525f14bd2b62efc068.256p.jpg,https://pcpartpicker.com/product/Z3wmP6/lexar-nm610pro-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-lnm610p001t-rnnng,,"
Lexar
",LNM610P001T-RNNNG,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Kingston A400,//cdna.pcpartpicker.com/static/forever/images/product/db3a6cbf9c30dc85c0a5cf2344e40b59.256p.jpg,https://pcpartpicker.com/product/8BNv6h/kingston-a400-120-gb-m2-2280-solid-state-drive-sa400m8120g,$40.99 ,"
Kingston
",SA400M8/120G,"
120 GB
","
$0.342
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No,,
Patriot P400 Lite,//cdna.pcpartpicker.com/static/forever/images/product/0aaf750acd7697a2e0fac812b6ba7770.256p.jpg,https://pcpartpicker.com/product/hkmNnQ/patriot-p400-lite-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-p400lp2kgm28h,$109.99 ,"
Patriot
",P400LP2KGM28H,"
2 TB
","
$0.055
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Nextorage NEM-PA,//cdna.pcpartpicker.com/static/forever/images/product/349466bd28902354fe18d7d23f63082a.256p.jpg,https://pcpartpicker.com/product/PmbTwP/nextorage-nem-pa-1-tb-m2-2280-nvme-solid-state-drive-nem-pa1tb,$89.99 ,"
Nextorage
","NEM-PA1TB, NEM-PA1TB/N SYM","
1 TB
","
$0.090
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Toshiba S300,//cdna.pcpartpicker.com/static/forever/images/product/2f16b9d6ffa147516c6370573285b192.256p.jpg,https://pcpartpicker.com/product/J37G3C/toshiba-s300-4-tb-35-5400rpm-internal-hard-drive-hdwt840uzsva,$126.87 ,"
Toshiba
",HDWT840UZSVA,"
4 TB
","
$0.032
","
5400 RPM
","
256 MB
","
3.5",,,,
Patriot P400 Lite,https://m.media-amazon.com/images/I/31xsZ-NMDBL.jpg,https://pcpartpicker.com/product/v3vD4D/patriot-p400-lite-500-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-p400lp500gm28h,,"
Patriot
",P400LP500GM28H,"
500 GB
","
$0.084
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Toshiba MQ01ABD032,https://images-na.ssl-images-amazon.com/images/I/41DuK%2B9FOQL.jpg,https://pcpartpicker.com/product/Zhfp99/toshiba-internal-hard-drive-mq01abd032,,"
Toshiba
",MQ01ABD032,"
320 GB
","
$0.040
","
5400 RPM
","
8 MB
","
2.5",,,,
SATA 3.0 Gb/s,,,,,,,,,,,,,,
ADATA LEGEND 970,//cdna.pcpartpicker.com/static/forever/images/product/e2ec568ddd227f923526ed1b773299a2.256p.jpg,https://pcpartpicker.com/product/b9tLrH/adata-legend-970-2-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-sleg-970-2000gci,$289.99 ,"
ADATA
",SLEG-970-2000GCI,"
2 TB
","
$0.145
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 5.0 X4
",No,,
Silicon Power SU128GBSS3A55S25AE,//cdna.pcpartpicker.com/static/forever/images/product/1cf7a6ffcd8a02ac129d3ad1b2f56f00.256p.jpg,https://pcpartpicker.com/product/3GXnTW/silicon-power-128gb-25-solid-state-drive-su128gbss3a55s25ae,$20.99 ,"
Silicon Power
",SU128GBSS3A55S25AE,"
128 GB
","
$0.164
","
SSD
",N/A,"
2.5",,,,
Samsung 950 PRO,//cdna.pcpartpicker.com/static/forever/images/product/55b753d2ca9be9204bcee17ef9879194.256p.jpg,https://pcpartpicker.com/product/3F8H99/samsung-950-pro-512-gb-m2-2280-nvme-solid-state-drive-mz-v5p512bw,,"
Samsung
",MZ-V5P512BW,"
512 GB
",N/A,"
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Transcend MTE245S,https://m.media-amazon.com/images/I/41wyRswR9tL.jpg,https://pcpartpicker.com/product/MxNYcf/transcend-mte245s-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ts1tmte245s,$76.78 ,"
Transcend
",TS1TMTE245S,"
1 TB
","
$0.077
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Western Digital WD_BLACK SN850P for PS5,//cdna.pcpartpicker.com/static/forever/images/product/8790c1d00d89be29ec40e4b056c6fdaf.256p.jpg,https://pcpartpicker.com/product/hFP8TW/western-digital-wd_black-sn850p-for-ps5-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-wdbbyv0040bnc-wrsn,$347.99 ,"
Western Digital
",WDBBYV0040BNC-WRSN,"
4 TB
","
$0.087
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Western Digital Black SN750 SE,//cdna.pcpartpicker.com/static/forever/images/product/08105799a06f56c779261642b857dd7f.256p.jpg,https://pcpartpicker.com/product/JphFf7/western-digital-wd_black-sn750-se-250-gb-m2-2280-nvme-solid-state-drive-wds250g1b0e,$45.00 ,"
Western Digital
",WDS250G1B0E,"
250 GB
","
$0.180
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Seagate IronWolf Pro,//cdna.pcpartpicker.com/static/forever/images/product/78896574dfc1d9ca0e1ecf95b8a0ef2a.256p.jpg,https://pcpartpicker.com/product/qZH7YJ/seagate-ironwolf-pro-20-tb-35-7200rpm-internal-hard-drive-st20000ne000,$426.39 ,"
Seagate
",ST20000NE000,"
20 TB
","
$0.021
","
7200 RPM
","
256 MB
","
3.5",,,,
Western Digital Black,https://m.media-amazon.com/images/I/51ZU3AtjsrL.jpg,https://pcpartpicker.com/product/rYn2FT/western-digital-internal-hard-drive-wd4003fzex,$185.00 ,"
Western Digital
",WD4003FZEX,"
4 TB
","
$0.046
","
7200 RPM
","
64 MB
","
3.5",,,,
Toshiba X300,//cdna.pcpartpicker.com/static/forever/images/product/1b4ffd70339576c06b556fccedb92d91.256p.jpg,https://pcpartpicker.com/product/yYxRsY/toshiba-x300-6-tb-35-7200rpm-internal-hard-drive-hdwr460xzsta,$141.99 ,"
Toshiba
",HDWR460XZSTA,"
6 TB
","
$0.024
","
7200 RPM
","
256 MB
","
3.5",,,,
